Tiempo (mseg)	Length 	Destinos
22147304	28	72881694
22147373	28	22121477134
22147402	28	601318386
22147421	28	22121477134
22147451	28	22121477134
22147451	28	601318386
22147490	48	601318386
22147519	28	22121477134
22147519	28	220248229193
22147548	28	22121477134
22148125	28	12313156133
22148320	28	22121477134
22148339	28	22121477134
22148417	28	22121477134
22148447	28	22121477134
22148447	28	1942916950
22148496	28	22121477134
22148525	28	22121477134
22148593	28	72881694
22148652	28	22121477134
22148720	28	22121477134
22148740	28	22121477134
22148740	28	130192867
22148769	28	22121477134
22149218	28	60223249107
22149326	46	60223249107
22149599	28	22121477134
22149628	48	22121477134
22149667	28	22121477134
22149667	28	12313156133
22149707	28	22121477134
22150361	60	1213022911
22150625	28	22121477134
22150654	42	12312254215
22150654	42	1942916946
22150654	42	1171219141
22150654	42	121249856
22150654	42	12113312174
22150664	42	130192863
22150664	42	130192868
22150664	42	12413313982
22150664	42	6031198140
22150664	42	796437181
22150664	42	220248229193
22150664	42	1213022911
22150761	28	8412304
22150976	46	22121477134
22151044	28	130192863
22151210	28	193205213188
22151230	28	12312254215
22151230	28	12313156133
22151455	28	60223249107
22151552	28	711851620
22151552	28	12413313982
22151728	28	22121477134
22151777	28	22121477134
22152011	28	123412274
22152177	76	6028180254
22152646	76	2182611130
22152792	28	8412304
22152832	28	12213810252
22153349	28	22121477134
22153378	28	12213810252
22153378	28	121171064
22153476	28	12413313982
22153525	48	601318386
22153535	42	72881694
22153535	42	6022138168
22153535	42	21820423099
22153535	42	611639288
22153554	28	601318386
22153623	28	601318386
22153671	28	601318386
22153671	28	121249856
22153691	28	601318386
22153759	314	12213810252
22153759	28	130192868
22153876	28	22121477134
22153916	28	22121477134
22153945	28	22121477134
22154082	28	22121477134
22154169	28	60223249107
22154199	28	60223249107
22154228	28	22121477134
22154257	28	60223249107
22154277	28	22121477134
22154277	28	60223249107
22154326	28	60223249107
22154345	28	6022138168
22154345	28	60223249107
22154599	28	6021623610
22154687	28	12312254215
22154824	28	22121477134
22154912	28	22121477134
22154941	28	22121477134
22154960	28	22121477134
22154990	28	22121477134
22155019	28	22121477134
22155117	48	22121477134
22155195	28	22121477134
22155244	28	22121477134
22155322	28	22121477134
22155322	42	12312254215
22155322	42	1942916946
22155322	42	1171219141
22155322	42	12113312174
22155361	28	22121477134
22155595	380	6017815041
22155595	28	6031198140
22155810	42	6017815041
22156142	28	22121477134
22156171	28	22121477134
22156171	28	12113312174
22156201	28	22121477134
22156230	28	22121477134
22156259	28	22121477134
22156328	28	611639288
22157138	28	22121477134
22157207	28	12413313982
22157207	28	1942916946
22157246	76	12312254215
22157246	188	2221879613
22157314	28	12312254215
22157333	28	1213022911
22157373	28	1171219141
22157939	28	796437181
22158134	28	22121477134
22158251	28	22121477134
22158291	28	22121477134
22158759	46	22121477134
22159003	28	130192863
22159082	28	60223249107
22159101	28	60223249107
22159121	28	60223249107
22159150	28	60223249107
22159228	28	60223249107
22159267	28	60223249107
22159296	28	60223249107
22159326	28	60223249107
22159492	28	2221879613
22159541	28	130192863
22159716	28	601318386
22159736	28	601318386
22159843	60	12511616845
22159873	76	12313156133
22159873	28	22121477134
22159921	28	601318386
22159951	28	601318386
22160000	28	601318386
22160058	28	601318386
22160058	28	72881694
22160273	46	22121477134
22160615	48	22121477134
22160644	28	22121477134
22160673	28	22121477134
22160703	28	22121477134
22160810	42	12413313982
22160810	28	22121477134
22160869	28	22121477134
22161035	28	130192867
22161318	28	22121477134
22161396	28	22121477134
22161445	48	22121477134
22161445	42	1171219141
22161445	42	130192868
22161445	42	6022138168
22161445	42	6031198140
22161445	42	796437181
22161445	42	220248229193
22161445	42	1213022911
22161484	28	22121477134
22161513	28	22121477134
22161552	28	22121477134
22161552	28	21820423099
22161660	28	22121477134
22161699	28	22121477134
22161728	28	22121477134
22161748	28	22121477134
22161826	28	22121477134
22162031	28	22121477134
22162080	28	6022138168
22162080	28	60223249107
22162626	28	22121477134
22162666	28	22121477134
22162724	28	22121477134
22162753	28	22121477134
22162802	28	22121477134
22162841	28	6021623610
22163085	28	12213810252
22163457	28	121171064
22163681	48	22121477134
22163769	28	130192868
22163867	28	12413313982
22163867	42	60223249107
22163867	42	130192863
22163867	42	12413313982
22163906	28	60223249107
22163945	48	60223249107
22163964	28	60223249107
22163994	28	60223249107
22164062	28	60223249107
22164101	28	60223249107
22164121	28	60223249107
22164140	28	60223249107
22164160	28	60223249107
22164707	28	22121477134
22164765	28	22121477134
22164785	28	22121477134
22165000	46	22121477134
22165458	28	193205213188
22165849	28	22121477134
22166132	48	601318386
22166162	28	601318386
22166435	28	123412274
22166464	28	22121477134
22166552	28	12113312174
22166552	46	22121477134
22166650	28	601318386
22167197	28	22121477134
22167226	28	22121477134
22167255	28	22121477134
22167333	28	22121477134
22167392	28	22121477134
22167421	28	22121477134
22167421	28	60223249107
22167451	28	711851620
22167451	28	22121477134
22167841	28	22121477134
22167841	28	220248229193
22167841	42	12312254215
22167841	42	1942916946
22167841	42	1171219141
22167841	42	6021623610
22167841	42	121249856
22167841	42	72881694
22167841	42	6031198140
22167841	42	21820423099
22167841	42	611639288
22167841	42	711851620
22167841	42	1213022911
22167929	28	22121477134
22167949	28	22121477134
22167988	28	22121477134
22168671	28	22121477134
22168701	28	22121477134
22168857	48	60223249107
22168876	28	2221879613
22168906	28	60223249107
22168935	28	60223249107
22168955	28	601318386
22168955	28	60223249107
22168955	42	12312254215
22168955	42	1942916946
22168955	42	1171219141
22168955	42	6021623610
22168955	42	220248229193
22168974	128	2221879613
22169023	76	60216161150
22169208	28	22121477134
22169238	28	22121477134
22169316	28	22121477134
22169345	28	22121477134
22169365	28	22121477134
22169384	28	22121477134
22169824	28	6021623610
22170234	28	22121477134
22170253	28	22121477134
22170253	28	796437181
22170605	28	60223249107
22171328	28	22121477134
22171347	28	22121477134
22171376	28	130192868
22171445	28	12413313982
22171738	28	12213810252
22171884	28	6031198140
22172011	28	6021623610
22172148	28	121249856
22172353	28	22121477134
22172734	28	601318386
22172988	28	22121477134
22173017	28	193205213188
22173652	28	60223249107
22173740	28	22121477134
22173759	28	22121477134
22173789	28	22121477134
22173984	28	711851620
22173984	42	130192867
22173984	42	123412274
22173984	42	130192868
22173984	42	796437181
22174091	28	130192868
22174140	28	22121477134
22174140	28	6021623610
22174218	28	22121477134
22174248	42	8412304
22174248	42	12312254215
22174248	42	1942916946
22174248	42	12313156133
22174248	42	1171219141
22174248	42	130192867
22174248	42	123412274
22174248	42	121249856
22174248	42	12113312174
22174248	42	130192863
22174248	42	72881694
22174248	42	12413313982
22174248	42	6031198140
22174248	42	21820423099
22174248	42	121171064
22174248	42	611639288
22174248	42	1213022911
22174248	28	22121477134
22174296	48	22121477134
22174404	60	1213022911
22174414	28	22121477134
22174726	28	123412274
22174794	28	1171219141
22174794	28	130192867
22175292	28	22121477134
22175332	28	22121477134
22175419	28	601318386
22175625	28	796437181
22175917	42	2221879613
22175947	46	22121477134
22176123	28	22121477134
22176152	28	22121477134
22176171	28	22121477134
22176201	48	22121477134
22176240	28	22121477134
22176240	28	121249856
22176259	28	22121477134
22176621	28	611639288
22176787	28	22121477134
22176816	28	22121477134
22176865	28	22121477134
22176914	76	6021623610
22176914	28	711851620
22177080	28	1942916946
22177099	28	121171064
22177197	28	72881694
22177226	28	12312254215
22177509	76	1942916946
22177558	28	601318386
22177666	42	12312254215
22177968	28	22121477134
22178037	28	12413313982
22178173	28	130192863
22178964	28	22121477134
22178984	28	22121477134
22179091	46	601318386
22179423	28	2221879613
22179628	28	22121477134
22179677	28	123412274
22179814	28	8412304
22180371	28	22121477134
22180371	28	12113312174
22180468	28	220248229193
22180625	28	22121477134
22180644	28	8412304
22180673	28	22121477134
22180859	28	60223249107
22180908	28	22121477134
22180908	42	12313156133
22180908	42	1171219141
22180908	42	130192867
22180908	42	130192868
22181064	28	22121477134
22181083	28	22121477134
22181210	28	6031198140
22181250	28	12213810252
22181796	28	130192867
22181914	28	21820423099
22182119	28	22121477134
22182451	28	72881694
22182744	28	22121477134
22182773	28	22121477134
22182812	28	22121477134
22182861	28	22121477134
22182900	28	22121477134
22182949	28	22121477134
22183046	28	60223249107
22183310	28	12312254215
22183398	28	22121477134
22183437	28	22121477134
22183876	28	796437181
22184091	28	601318386
22184091	28	123412274
22184199	28	130192868
22184228	28	601318386
22184228	42	22121477134
22184228	42	220248229193
22184228	42	711851620
22184609	28	711851620
22184609	48	22121477134
22184638	28	22121477134
22184667	28	22121477134
22184990	20	6017815041
22185214	28	601318386
22185312	28	12213810252
22185312	46	22121477134
22185312	46	601318386
22185566	28	22121477134
22185595	28	22121477134
22185625	28	220248229193
22186201	28	22121477134
22186611	28	193205213188
22186757	28	1213022911
22186904	28	22121477134
22187148	28	22121477134
22187236	48	22121477134
22187441	28	22121477134
22187441	28	60223249107
22187695	28	22121477134
22187695	42	8412304
22187695	42	12312254215
22187695	42	1942916946
22187695	42	12313156133
22187695	42	1171219141
22187695	42	6021623610
22187695	42	12113312174
22187695	42	130192863
22187695	42	6031198140
22187695	42	21820423099
22187695	42	121171064
22187695	42	1213022911
22187744	48	22121477134
22187958	28	1942916946
22187998	28	121171064
22188164	28	130192867
22188242	28	12413313982
22188652	28	22121477134
22189355	28	22121477134
22189375	28	22121477134
22189404	28	22121477134
22189433	48	22121477134
22189482	28	22121477134
22189501	28	22121477134
22189667	28	60223249107
22189951	28	22121477134
22189980	28	22121477134
22190117	28	601318386
22190156	28	601318386
22190283	28	601318386
22190839	80	2221298887
22190888	28	711851620
22191240	48	22121477134
22191279	48	601318386
22191328	28	22121477134
22191347	28	22121477134
22191669	28	123412274
22192158	28	22121477134
22192177	28	22121477134
22192441	28	121249856
22192587	28	8412304
22192812	28	22121477134
22193154	28	130192863
22193486	28	22121477134
22193671	28	12113312174
22193730	48	22121477134
22193730	42	8412304
22193730	42	1942916946
22193730	42	12313156133
22193730	42	12113312174
22193730	42	2221879613
22193730	42	611639288
22193828	28	22121477134
22193886	60	2221298887
22193886	28	22121477134
22194042	28	22121477134
22194326	28	2221879613
22194433	42	193205213188
22194433	42	121249856
22194433	42	72881694
22194433	42	130192868
22194775	28	130192868
22194794	28	6021623610
22194902	28	121249856
22195000	28	22121477134
22195068	28	611639288
22195273	28	22121477134
22195556	28	22121477134
22195869	60	2221298887
22195869	42	2221298887
22195869	314	2221298887
22195976	28	22121477134
22196005	28	22121477134
22196035	28	22121477134
22196064	28	22121477134
22196113	28	601318386
22196152	28	22121477134
22196181	28	22121477134
22196210	28	22121477134
22196210	46	22121477134
22196230	28	601318386
22196298	28	6031198140
22196298	28	601318386
22196591	28	22121477134
22196630	28	22121477134
22197324	42	12312254215
22197324	28	601318386
22197373	28	601318386
22197412	28	601318386
22197607	28	121171064
22197871	28	22121477134
22197890	28	22121477134
22197958	28	22121477134
22197978	28	22121477134
22198007	108	2221879613
22198417	28	220248229193
22198750	28	22121477134
22198818	28	22121477134
22198818	42	8412304
22198818	42	12312254215
22198818	42	193205213188
22198818	42	1942916946
22198818	42	12313156133
22198818	42	1171219141
22198818	42	6021623610
22198818	42	130192867
22198818	42	12113312174
22198818	42	21820423099
22198818	42	121171064
22198818	42	1213022911
22199248	42	2221879613
22199326	28	12313156133
22199326	28	60223249107
22199384	48	22121477134
22199462	28	72881694
22199970	28	193205213188
22200117	28	22121477134
22200361	48	22121477134
22200380	28	22121477134
22200517	28	711851620
22200732	380	2221298887
22200839	28	22121477134
22200947	46	22121477134
22201103	28	130192863
22201347	28	130192867
22201562	28	22121477134
22201679	28	601318386
22201855	28	22121477134
22202070	28	6021623610
22202187	28	601318386
22202275	28	8412304
22202275	28	21820423099
22202343	28	601318386
22202441	28	601318386
22202470	28	601318386
22202607	28	2221298887
22202656	28	12313156133
22202705	28	22121477134
22202734	28	22121477134
22202763	48	22121477134
22202812	28	22121477134
22202900	28	22121477134
22202939	28	22121477134
22202968	28	22121477134
22203193	28	22121477134
22203212	28	22121477134
22203251	28	22121477134
22203349	28	601318386
22203369	28	601318386
22203398	28	601318386
22203398	28	2221879613
22203427	28	22121477134
22203681	28	60223249107
22203867	76	12312254215
22203984	28	1171219141
22204091	46	22121477134
22204130	76	1942916946
22204130	28	601318386
22204443	28	22121477134
22204511	28	22121477134
22204511	28	611639288
22204570	28	22121477134
22204589	28	22121477134
22204707	28	12313156133
22204833	42	130192863
22204833	42	6031198140
22204833	42	2221879613
22204833	42	611639288
22205019	76	1526624877
22205107	28	6021623610
22205371	28	22121477134
22205429	28	22121477134
22205537	28	123412274
22206035	28	72881694
22206240	28	22121477134
22206259	28	22121477134
22206259	28	8412304
22206259	28	12313156133
22206289	28	12312254215
22206718	28	22121477134
22206748	28	22121477134
22206748	42	193205213188
22206748	42	1942916946
22206748	42	12313156133
22206748	42	1171219141
22206748	42	130192867
22206748	42	12413313982
22206748	42	220248229193
22206748	42	12213810252
22207031	28	22121477134
22207060	28	22121477134
22207167	46	22121477134
22207343	28	121171064
22207363	28	12313156133
22207509	28	611639288
22207548	28	22121477134
22207685	762	6021623610
22207968	28	220248229193
22208232	28	22121477134
22208544	28	22121477134
22208544	48	601318386
22208544	28	1942916946
22209326	48	601318386
22209355	28	22121477134
22209384	28	601318386
22209414	28	22121477134
22209414	28	60223249107
22209433	28	601318386
22209472	28	22121477134
22209570	48	22121477134
22209658	28	22121477134
22209716	28	22121477134
22209716	28	130192867
22209892	28	22121477134
22210136	42	2221879613
22210146	28	601318386
